header_id,line_item_id,line_item_index,record_type,created_at,currency,header_status,product_id,product_name,product_type,transaction_type,billing_type,quantity,unit_amount,discount_amount,tax_amount,total_amount,payment_id,payment_method_id,payment_method,payment_at,refund_amount,subscription_id,subscription_period_started_at,subscription_period_ended_at,subscription_status,customer_id,customer_level,customer_name,customer_company,customer_email,customer_city,customer_country,fee_amount
ab6d16da-3f99-428e-8f75-013dc9ac5e9e,9ed8d543-395a-4303-9861-13a9ee06d825,2,line_item,2023-07-09 16:11:16,USD,completed,84,paper,office supplies,refund,recurring,9,949.28,71.99,38.82,8510.35,38b90db8-5487-4b89-b561-8028ad974d31,00d4da11-c73c-4618-991f-7f58cf743b7b,credit_card,2023-11-06 12:44:12,1703.44,3e68ad52-7ad0-44d9-9491-8ba9b9717e00,2022-09-13 18:59:14,2024-05-08 19:22:24,inactive,a4ff62f3-ae63-43be-98cf-728ddc575fe1,premium,Jessica Howard,Dunder Mifflin Paper Company,freemankatherine@example.org,Port Brendaland,Jamaica,13.11
ab6d16da-3f99-428e-8f75-013dc9ac5e9e,ff6e9529-b2eb-47e1-86cb-ce1844c73aad,3,line_item,2022-12-21 01:12:42,GBP,cancelled,22,paper,office supplies,refund,recurring,10,381.04,72.67,4.87,3742.6,,,,,635.41,a2df6bc4-ea3d-4f57-807a-910c55a29898,2022-03-05 04:50:10,2023-11-27 17:15:41,inactive,2fe281a7-6e7a-427f-b049-b4cbb8c25b5f,basic,Calvin Molina,Dunder Mifflin Paper Company,hallgeorge@example.com,Thomasfort,Papua New Guinea,10.99
ab6d16da-3f99-428e-8f75-013dc9ac5e9e,09bc6afc-2608-4d0d-91ec-4ee400b6fe77,4,line_item,2023-02-27 20:25:20,GBP,completed,10,copier,office equipment,sale,one-time,6,673.43,12.47,29.59,4057.7,e69a46ac-6b5a-4624-8b26-5ebdbbdc0324,58753895-3aa9-4dc0-b1e0-e419fe4a8f2d,bank_transfer,2023-11-30 05:43:53,,,,,,6fcf9338-edee-4d82-9716-5077731bd4a9,enterprise,Christine Davis,Dunder Mifflin Paper Company,jessicamelton@example.com,North Shawn,Andorra,12.32
ab6d16da-3f99-428e-8f75-013dc9ac5e9e,5ed8f792-f2ce-49ca-b442-4b9fb45aff9c,5,line_item,2023-06-27 21:58:50,GBP,pending,63,paper,office supplies,sale,invoiceitem,8,798.76,62.08,0.05,6328.05,,,,,,,,,,c0977c81-ff10-4ca3-9380-c403da750add,enterprise,Jesse Young,Dunder Mifflin Paper Company,jodimontgomery@example.com,New Jeanshire,Turkey,17.19
ab6d16da-3f99-428e-8f75-013dc9ac5e9e,5a08284f-e171-4694-98c5-44cf3e3b5071,6,line_item,2022-11-09 10:39:20,USD,pending,47,chair,furniture,refund,subscription,9,590.32,27.67,42.72,5327.93,,,,,2957.4,aca065c8-3ddb-454d-9f0b-0a3e82e51407,2022-06-28 18:01:41,2023-05-04 22:05:20,inactive,dc0e5a5c-f8fa-4a7f-9d34-58eed26f2300,basic,Joseph Aguilar,Dunder Mifflin Paper Company,taylor45@example.com,Greerside,Suriname,6.66
ab6d16da-3f99-428e-8f75-013dc9ac5e9e,69e50392-9b35-4452-b645-5456417d4ecb,7,line_item,2023-06-08 19:56:55,GBP,pending,4,chair,furniture,refund,recurring,1,448.42,59.44,37.6,426.58,,,,,374.34,aedd0e0b-b5fe-4495-8b8b-c55fc3d46804,2022-08-10 10:04:27,2024-01-08 21:20:52,inactive,3eebd2d6-8bd5-4bc2-9e09-513508d21561,enterprise,Jeffery Farmer,Dunder Mifflin Paper Company,tracy26@example.net,Mathisberg,Saint Vincent and the Grenadines,2.82
ab6d16da-3f99-428e-8f75-013dc9ac5e9e,5eb394ae-20db-4f3b-9f2e-a1ebf5b17569,8,line_item,2024-04-25 12:23:53,USD,completed,62,printer,office equipment,sale,one-time,8,664.43,20.3,1.55,5296.69,d282bee5-8ea2-46af-a841-89661c1e9e02,1a485e93-d222-4932-9754-8832f70da0ae,credit_card,2024-04-26 06:44:52,,,,,,6092eda1-891b-40ce-a001-ca5565b69d5f,basic,Tammy Bird,Dunder Mifflin Paper Company,donnasmith@example.org,West Cody,Saint Kitts and Nevis,3.79
da1253c2-21ed-4a02-9a18-cb1450e33c4d,5f8dd8d1-c35c-4697-9c46-78034c8d6123,10,header,2024-05-25 03:54:13,GBP,completed,93,paper,office supplies,refund,recurring,7,960.52,82.9,4.11,6644.85,0d55adb0-2375-4121-823e-9b97cd86f72e,3e04c931-bff8-487e-8abd-161ca8b8d2be,bank_transfer,2024-06-06 00:06:43,6089.26,336f432d-afc7-4fe4-b53b-b3134f4abca4,2023-06-19 23:54:23,2024-11-01 16:58:54,active,35eaed3d-e4eb-490f-8e67-b35aa82e497e,enterprise,Kelly Wallace,Dunder Mifflin Paper Company,rcrawford@example.net,Rojasshire,Kyrgyz Republic,15.83
da1253c2-21ed-4a02-9a18-cb1450e33c4d,566ae05e-734a-42ee-adce-f718b4e57116,1,line_item,2023-05-15 15:22:30,USD,cancelled,93,ink,office supplies,sale,recurring,10,516.43,22.5,13.07,5154.87,,,,,,bb254b5a-632d-46c0-ad48-870e5baae869,2023-03-11 07:26:17,2023-10-24 20:39:43,inactive,a51767e4-9a1b-434d-af77-014aa02cca24,premium,Donna Ramirez,Dunder Mifflin Paper Company,elee@example.com,New Ricardoland,Taiwan,3.21
da1253c2-21ed-4a02-9a18-cb1450e33c4d,3113302e-7de8-49af-8315-e8c9d970e46d,2,line_item,2024-04-17 21:14:24,USD,cancelled,57,printer,office equipment,refund,one-time,6,256.7,13.71,9.9,1536.39,,,,,1018.28,,,,,162fb373-ac36-450d-93b2-96dc58068c7d,basic,Manuel Ross,Dunder Mifflin Paper Company,amy40@example.com,Brianberg,Switzerland,15.79
72733c38-883b-4279-bfd1-ad21298728a6,0c8feb3d-c37f-4239-8660-d1c599f6b04e,11,header,2023-01-19 03:52:07,GBP,cancelled,87,paper,office supplies,refund,invoiceitem,7,845.79,12.1,29.39,5937.82,,,,,4687.64,,,,,afb67e6d-7199-41b0-a697-e160a1f51f81,premium,Jack Vasquez,Dunder Mifflin Paper Company,hickslisa@example.org,Garnerton,Brunei Darussalam,7.69
72733c38-883b-4279-bfd1-ad21298728a6,679e3e2e-f73a-4248-90ce-e150e2007ea2,1,line_item,2023-11-21 06:04:48,EUR,cancelled,52,printer,office equipment,refund,one-time,10,329.62,59.96,25.81,3262.05,,,,,1827.36,,,,,03b1b816-1811-4883-990e-630e3f766948,premium,Brittany House,Dunder Mifflin Paper Company,brian39@example.com,Kennethchester,Gambia,4.42
72733c38-883b-4279-bfd1-ad21298728a6,9978a7d3-c47d-4b09-86fa-ec6f1b5a6273,2,line_item,2022-09-29 18:32:59,USD,cancelled,67,stationery,office supplies,sale,subscription,3,893.38,83.77,31.34,2627.71,,,,,,bfef34a4-4313-4c9d-b54b-94ff28522be7,2022-08-24 00:29:42,2023-05-25 05:36:50,active,a995e271-b4ea-4cf7-8973-46fea2565b54,enterprise,John Gay,Dunder Mifflin Paper Company,oadams@example.net,Elizabethview,Tanzania,16.13
2f5b27e1-3a83-4528-9ed8-a6a550085a7c,e7d06205-7428-4c61-b355-c183ac51b52e,12,header,2024-03-22 11:11:02,GBP,cancelled,77,desk,furniture,refund,subscription,4,481.49,80.58,36.66,1882.04,,,,,1671.87,d722a0bf-851a-4149-8886-4c30675652ac,2023-09-12 00:55:38,2025-03-10 22:31:26,active,fd5b5e78-1dd9-49dd-a144-7d781e6a4d75,basic,Kevin Hatfield,Dunder Mifflin Paper Company,gedwards@example.net,Lake Deborahfort,United Kingdom,11.58
2f5b27e1-3a83-4528-9ed8-a6a550085a7c,21e533e6-270d-4c2e-9f1f-448f67c33806,1,line_item,2024-03-23 17:15:06,USD,cancelled,64,stationery,office supplies,refund,subscription,9,205.81,9.4,41.29,1884.18,,,,,1852.64,213f076a-96c9-45d1-a9ba-1979d59845ff,2023-09-22 22:07:01,2024-08-09 14:24:23,inactive,e27af9fa-74d2-4b88-b1bd-8945d5d56d37,enterprise,Jessica Reed,Dunder Mifflin Paper Company,bradshawrobert@example.com,New Audrey,Zambia,4.77
2f5b27e1-3a83-4528-9ed8-a6a550085a7c,67f8606f-dec7-4a8a-8dcf-1c6f3b88e825,2,line_item,2024-04-29 07:03:30,EUR,cancelled,69,desk,furniture,refund,subscription,2,587.54,55.83,15.35,1134.6,,,,,973.32,7c4c24fe-6397-4f61-980f-65440d435b63,2023-12-06 04:29:01,2024-09-01 22:06:39,active,70fe7acd-a5aa-4b43-aa80-90996f21e342,basic,Jeffrey Owens,Dunder Mifflin Paper Company,cynthiabest@example.com,South Jacksonfurt,Reunion,18.12
0148472d-a59d-4550-beb3-a60d7611db47,5784edc5-2785-477d-9d63-ac56dbf8c6df,13,header,2023-01-07 20:30:53,EUR,cancelled,84,chair,furniture,refund,invoiceitem,5,864.38,58.81,2.23,4265.32,,,,,3925.01,,,,,56e43bd9-ad35-49f4-a369-ec169ce5ac25,basic,Jamie Sellers,Dunder Mifflin Paper Company,stephanie41@example.net,Davidfurt,China,4.76
0148472d-a59d-4550-beb3-a60d7611db47,71254b9f-9cd7-4e76-b050-15cac0374185,1,line_item,2023-12-15 22:08:57,GBP,pending,45,ink,office supplies,refund,recurring,4,290.65,11.24,21.56,1172.92,,,,,104.04,17a4ed7d-a56a-4a74-b3eb-28b1ce440a44,2023-07-27 11:04:24,2024-09-22 00:49:17,inactive,2c7482af-d4f4-439d-b1e7-6caa74d9b5d7,enterprise,Heather White,Dunder Mifflin Paper Company,nfrancis@example.net,Bartonburgh,China,4.27
0148472d-a59d-4550-beb3-a60d7611db47,19f19bd8-081a-4e7e-851d-50d9a00eb751,2,line_item,2024-03-18 05:15:07,USD,cancelled,29,printer,office equipment,refund,recurring,8,331.86,24.19,18.01,2648.7,,,,,2022.27,480e3c64-896a-41be-bb45-48d7381cf1fb,2023-04-30 08:29:27,2024-09-01 00:10:09,inactive,46e4af09-ee0f-4e25-9cba-653716099895,basic,John Gallagher,Dunder Mifflin Paper Company,michael31@example.net,Johnsonview,Bouvet Island (Bouvetoya),13.14
0148472d-a59d-4550-beb3-a60d7611db47,08a656e1-58db-479b-be96-8d7e24a880ba,3,line_item,2023-09-17 21:29:35,EUR,completed,79,chair,furniture,refund,one-time,6,579.85,72.43,16.35,3423.02,26b7d837-6515-49f2-8157-73dd590f58dd,b3f206a2-6e1e-4c56-9aa6-56f8e0de93d9,credit_card,2024-04-13 12:29:59,1682.94,,,,,68dc0724-287c-46aa-a130-6b6041005e6f,enterprise,Albert Reynolds,Dunder Mifflin Paper Company,smithdavid@example.com,Jamesfort,Jamaica,9.53
8529de79-89f0-4cb3-838c-1e9a2cd7e71b,4cf25bd7-97ad-4c37-bd3d-ae47e52d4e9e,14,header,2024-02-06 02:30:20,EUR,completed,48,printer,office equipment,sale,invoiceitem,7,252.88,91.41,39.07,1717.82,1523711e-4a8e-48f9-9285-4a6623b1dc8d,5d585eb0-0e77-474c-a9f8-4d3209a53233,paypal,2024-03-01 07:16:22,,,,,,2f5f571b-9ecb-4858-88c7-d714a1b850c7,enterprise,Justin Jackson,Dunder Mifflin Paper Company,mayerleah@example.org,Lake Douglastown,Romania,18.42
8529de79-89f0-4cb3-838c-1e9a2cd7e71b,35e9dc58-29fd-4171-9da5-543148390b98,1,line_item,2024-05-03 00:59:55,USD,pending,53,paper,office supplies,sale,subscription,4,346.48,49.76,30.57,1366.73,,,,,,2d84f43d-b7d7-4a75-ad9c-6f3e1aef4987,2023-09-07 17:36:42,2024-07-23 23:33:13,active,e228aee8-f6aa-4faa-a141-a196d29ccd0a,enterprise,Thomas Dennis,Dunder Mifflin Paper Company,timothy61@example.net,Jaredfurt,Solomon Islands,7.83
8529de79-89f0-4cb3-838c-1e9a2cd7e71b,2909c180-7c84-4b4d-8f6b-a4f7c5b5e510,2,line_item,2023-12-10 09:07:45,GBP,pending,55,chair,furniture,sale,one-time,5,172.08,72.86,5.21,792.75,,,,,,,,,,f1814f61-00e5-422b-9a94-8ed36f8c4bce,enterprise,Brian Bryant,Dunder Mifflin Paper Company,fstewart@example.com,Lake Dean,Dominica,16.82
8529de79-89f0-4cb3-838c-1e9a2cd7e71b,42146760-9898-47fc-afec-48eec8bf039f,3,line_item,2023-06-01 21:52:11,GBP,completed,11,copier,office equipment,refund,one-time,9,886.6,13.29,49.46,8015.57,2fb2554c-104c-4a9d-b6e3-646a58bd8564,254d4ef1-a812-46d9-a9e8-cba4c45be7ad,credit_card,2023-09-21 19:47:11,6038.73,,,,,060d228f-f83c-4807-977e-22d4ae39a665,premium,Gregory Shaw,Dunder Mifflin Paper Company,llarsen@example.org,Greeneborough,Bangladesh,18.99
8529de79-89f0-4cb3-838c-1e9a2cd7e71b,f76b26a4-9284-4e74-afdb-f42450d753fd,4,line_item,2022-08-26 14:36:28,EUR,cancelled,26,ink,office supplies,refund,one-time,10,282.63,89.93,33.87,2770.24,,,,,1054.35,,,,,80ab1b49-db49-4cb7-ae12-3ae69e863c97,basic,Carl Smith,Dunder Mifflin Paper Company,jamescarter@example.net,New Joseph,Guernsey,13.11
8529de79-89f0-4cb3-838c-1e9a2cd7e71b,1f392a1e-a55f-4723-ab15-d45a12217783,5,line_item,2024-04-06 22:49:54,GBP,cancelled,48,copier,office equipment,sale,one-time,6,224.87,82.68,7.71,1274.25,,,,,,,,,,fc99d52d-7f1f-43f1-b93e-454dc1b50b22,premium,Zachary Cochran DDS,Dunder Mifflin Paper Company,toddwilliams@example.net,Port Mario,Malaysia,9.98
8529de79-89f0-4cb3-838c-1e9a2cd7e71b,b4d80413-5dee-4ea5-97f9-1630ef69403f,6,line_item,2023-05-23 20:28:15,USD,cancelled,60,ink,office supplies,sale,recurring,1,740.6,66.31,7.66,681.95,,,,,,fba692c6-cd83-4b75-bbb7-3fe3cd203298,2023-04-26 05:54:53,2023-11-01 02:13:17,active,2da03d31-d257-4e04-bb4f-52a451ef0460,basic,Rodney Hernandez,Dunder Mifflin Paper Company,wbrennan@example.org,North Joe,Seychelles,1.65
8529de79-89f0-4cb3-838c-1e9a2cd7e71b,1a2d4d67-f78c-4bac-bc7c-94641805cab6,7,line_item,2023-11-26 16:14:41,USD,cancelled,50,chair,furniture,sale,one-time,8,579.84,44.08,38.97,4633.61,,,,,,,,,,afe50f2d-328a-41b8-9373-2527c53003f7,basic,Tamara Holmes,Dunder Mifflin Paper Company,fishersara@example.org,Port Debraton,Serbia,4.04
35889370-d944-4629-a8cd-20d4abf629fc,0927b77c-8ba4-486f-b5d7-9fc95b42aa05,15,header,2023-06-29 04:50:27,USD,pending,11,desk,furniture,refund,invoiceitem,4,402.16,70.06,33.51,1572.09,,,,,531.74,,,,,34f46adc-32ce-4089-9d86-be77187e4765,premium,Leslie Taylor,Dunder Mifflin Paper Company,susan51@example.org,Clarkfort,Mauritius,6.63
35889370-d944-4629-a8cd-20d4abf629fc,e1e6bd8a-46f6-4caa-ba0c-c96897591727,1,line_item,2023-08-31 03:04:31,GBP,pending,29,paper,office supplies,sale,one-time,4,263.12,52.76,44.12,1043.84,,,,,,,,,,d094d3f0-3513-4f85-a875-1f9755fe64a7,premium,Steve Perry,Dunder Mifflin Paper Company,gacevedo@example.net,Susanmouth,Barbados,7.85
35889370-d944-4629-a8cd-20d4abf629fc,10b267b5-fa1b-4c97-affc-5a2a6cbcb1d2,2,line_item,2022-10-17 04:50:28,EUR,pending,27,copier,office equipment,sale,recurring,1,940.36,72.91,36.88,904.33,,,,,,107de327-ec76-4a2b-ad0f-a3aaebee35a9,2022-06-18 05:09:47,2023-02-11 10:04:30,inactive,ba62d32e-73aa-4056-8b93-bca971000a11,enterprise,Susan Gonzalez,Dunder Mifflin Paper Company,rpugh@example.org,North Traviston,Guernsey,9.09
35889370-d944-4629-a8cd-20d4abf629fc,7c578e71-7214-4ce4-8c7e-fe898a97aa40,3,line_item,2022-12-29 04:02:07,EUR,pending,52,printer,office equipment,refund,invoiceitem,9,443.59,78.31,17.07,3931.07,,,,,1612.44,,,,,97679ba7-124f-490a-be45-d8f3a5c62db5,premium,Denise Ponce,Dunder Mifflin Paper Company,margaret08@example.net,Gatesland,Uganda,11.07
35889370-d944-4629-a8cd-20d4abf629fc,16011595-c164-4cf2-9a95-54bc99656d3a,4,line_item,2022-07-05 23:15:34,EUR,pending,95,chair,furniture,refund,recurring,9,420.58,26.35,7.21,3766.08,,,,,2316.41,d159e221-a134-41b3-9f9a-64757357491c,2021-10-24 15:43:47,2022-09-02 01:51:36,active,48a1c7cc-eb87-4bee-9831-acc80180f0ad,basic,Donna Reynolds,Dunder Mifflin Paper Company,rogersjasmine@example.com,South Dawnborough,United States of America,10.33
35889370-d944-4629-a8cd-20d4abf629fc,c29b7b7b-990c-4793-8821-87e8312bea30,5,line_item,2023-08-17 08:35:08,GBP,cancelled,39,chair,furniture,refund,one-time,1,493.06,53.3,11.78,451.54,,,,,427.79,,,,,37e21930-9e06-4759-81ad-f2cfe09a30c3,basic,William Thomas,Dunder Mifflin Paper Company,russellangela@example.net,Annettemouth,Czech Republic,13.03
35889370-d944-4629-a8cd-20d4abf629fc,9cae0daf-894b-4eff-8ebf-6cb4938e8748,6,line_item,2023-02-05 12:41:13,EUR,pending,39,desk,furniture,refund,subscription,8,930.82,27.42,10.14,7429.28,,,,,6774.89,cac4fbb3-8bf2-406e-95e5-233e6ad03b0c,2022-10-04 10:57:33,2023-04-29 15:24:02,active,19dc5ff8-9580-4423-ab42-63ac8da7976c,enterprise,Jacob Guerrero,Dunder Mifflin Paper Company,vincentphillips@example.org,Patriciashire,Chad,17.65
35889370-d944-4629-a8cd-20d4abf629fc,524a9c6e-e343-4228-8b7f-ab5c22653153,7,line_item,2023-01-02 03:43:28,USD,pending,94,desk,furniture,sale,recurring,2,831.68,14.71,29.47,1678.12,,,,,,f3327651-6427-4134-8286-9f8eccec78a3,2022-02-21 01:11:31,2023-12-30 21:41:10,active,8cb139e8-346a-42fe-b34d-abd9b55640be,premium,Tara Edwards,Dunder Mifflin Paper Company,mullenkimberly@example.net,Mooneyhaven,Romania,11.43
35889370-d944-4629-a8cd-20d4abf629fc,9a56e222-abdd-49ff-b822-8be3ffde0e26,8,line_item,2024-01-16 02:55:44,EUR,cancelled,95,copier,office equipment,refund,one-time,8,547.38,57.88,8.81,4329.97,,,,,744.59,,,,,7555f70e-86be-4d99-912f-0a9e5e597c63,enterprise,Michelle Parker,Dunder Mifflin Paper Company,adamburns@example.org,South Kimberly,Barbados,10.51
2d1b337d-d372-40ce-810c-429ac07991b9,a0aac0ba-7434-43f0-b836-033cf0979398,16,header,2022-12-07 09:19:52,EUR,cancelled,18,stationery,office supplies,sale,subscription,3,805.57,55.11,11.87,2373.47,,,,,,8fc0b6e9-7d07-431a-b806-edc826dbfe5b,2022-03-01 06:37:06,2023-11-25 10:15:32,active,c084df5c-cdb5-4296-9c93-71c844131825,enterprise,Andrea Andrews,Dunder Mifflin Paper Company,dan07@example.com,Stevensland,Andorra,17.78
2d1b337d-d372-40ce-810c-429ac07991b9,22bdb779-4be6-4cc8-a2bf-ff6cd54cb43a,1,line_item,2022-11-13 02:58:15,GBP,cancelled,49,printer,office equipment,refund,invoiceitem,5,581.24,53.51,37.6,2890.29,,,,,499.66,,,,,c88ca67b-284d-4dd9-9593-079edf530a60,premium,James Brown,Dunder Mifflin Paper Company,bgordon@example.org,West Courtneyport,South Africa,5.52
2d1b337d-d372-40ce-810c-429ac07991b9,a8fe13a4-4160-496c-891f-765a98deacaf,2,line_item,2023-02-02 04:20:51,EUR,pending,94,chair,furniture,sale,recurring,1,401.88,29.37,28.98,401.49,,,,,,be09dff8-f8c1-4ef5-a84c-2699037b6efc,2022-04-26 07:32:52,2024-01-14 01:49:10,active,6d0548aa-5f31-49a8-acd7-dca988412dc3,premium,Andre Underwood,Dunder Mifflin Paper Company,xcox@example.org,Walkerhaven,Ghana,16.91
2d1b337d-d372-40ce-810c-429ac07991b9,d91c2658-835d-41e0-b3a8-e42548a9c459,3,line_item,2023-12-03 11:31:01,EUR,pending,64,chair,furniture,refund,recurring,7,133.3,55.87,33.54,910.77,,,,,656.63,325b336c-8d1d-4c20-a234-668ae97d8885,2023-04-02 14:27:08,2024-04-20 11:50:17,active,50a8f9d4-205f-4719-aa57-ea14fa4cca82,premium,Steven Williams,Dunder Mifflin Paper Company,sanderskenneth@example.net,New Courtneymouth,Jersey,14.11
2d1b337d-d372-40ce-810c-429ac07991b9,e4d1918e-e093-43e8-82a3-a48626d427d0,4,line_item,2023-05-14 01:23:49,EUR,pending,54,ink,office supplies,sale,invoiceitem,2,98.83,39.8,25.43,183.29,,,,,,,,,,32f034e5-05ac-4db9-94ab-179bfe668031,basic,Christie Johnson,Dunder Mifflin Paper Company,carrillonicholas@example.com,West Henry,Uganda,9.71
2d1b337d-d372-40ce-810c-429ac07991b9,f7150b2f-f085-4e45-8d0f-3f5bfa398e14,5,line_item,2024-03-22 19:59:40,USD,cancelled,49,copier,office equipment,sale,invoiceitem,6,547.77,48.27,2.52,3240.87,,,,,,,,,,1180927d-7fcb-4b5a-a779-c6bf706ad234,premium,Douglas Kaufman,Dunder Mifflin Paper Company,jrichard@example.com,Lake Tylermouth,Ghana,5.25
2d1b337d-d372-40ce-810c-429ac07991b9,366f9b00-ea89-4a98-a7d5-298b62a6bb28,6,line_item,2022-11-15 09:14:15,EUR,pending,83,ink,office supplies,sale,recurring,1,269.95,20.86,1.13,250.22,,,,,,1535a81c-a5f4-4ca4-9ac4-551c5778ae96,2022-10-10 04:05:31,2023-05-04 05:00:12,active,d9fd8580-dbf2-4f34-8b58-3233a00f0fe4,basic,Ashley Duncan,Dunder Mifflin Paper Company,tonylewis@example.org,Katieberg,Bolivia,8.49
2d1b337d-d372-40ce-810c-429ac07991b9,58fe7096-14b4-4e39-9363-f322b28f5c42,7,line_item,2023-08-27 14:22:25,USD,completed,63,printer,office equipment,refund,one-time,9,565.68,98.8,12.68,5005.0,b809a583-12f8-4d11-a90d-024aa845a839,f49d8ef5-9526-4cfb-a5d0-e3337c81f7ef,bank_transfer,2024-02-10 01:33:38,1319.08,,,,,2d1ff562-f41f-45c5-86f3-bfb15668e139,basic,Tracie Clark,Dunder Mifflin Paper Company,hbrown@example.com,Martinezfort,Bahrain,19.83
5c3d9cee-409b-483c-8560-d29f8a3095ae,3e969043-8969-4150-b0eb-37c15c80aeb8,17,header,2023-11-08 16:14:02,USD,pending,37,copier,office equipment,sale,recurring,1,554.75,11.74,3.5,546.51,,,,,,ab77c97b-ade0-4fdc-af90-10e78867c375,2023-05-21 00:30:39,2024-06-06 17:41:51,active,fd1b6b52-496e-4070-ad44-1609c8ea1950,enterprise,Laura Ayers,Dunder Mifflin Paper Company,christopher41@example.net,New Monica,Poland,12.52
5c3d9cee-409b-483c-8560-d29f8a3095ae,cbf48428-1223-4d9e-b4e2-7b0a2f672ee8,1,line_item,2023-12-17 20:58:32,GBP,pending,64,chair,furniture,refund,subscription,1,291.4,58.23,44.25,277.42,,,,,242.83,4b6b2ba5-0528-437a-a7e2-5491c6acf20f,2023-05-09 06:18:51,2023-12-23 15:43:47,inactive,319e038f-c944-42e7-a018-485f2f003264,premium,Brianna Peters,Dunder Mifflin Paper Company,marshalljason@example.org,Travisfurt,Bahamas,1.36
5c3d9cee-409b-483c-8560-d29f8a3095ae,f52935e2-693f-4582-9895-02cfdc2e762f,2,line_item,2023-02-23 15:31:00,USD,pending,67,paper,office supplies,sale,recurring,1,989.38,79.96,31.63,941.05,,,,,,0719da75-06b4-4ff6-a2d9-c4b68db5062e,2022-06-09 09:46:46,2023-05-20 17:58:28,inactive,9f4934c7-9dc7-4462-a262-b126b532e178,premium,Ethan Nelson,Dunder Mifflin Paper Company,ehurst@example.org,Hernandezside,Cyprus,2.19
5c3d9cee-409b-483c-8560-d29f8a3095ae,d560fbec-4b19-4365-963b-5c1b740ca633,3,line_item,2022-12-29 17:43:22,EUR,completed,3,copier,office equipment,sale,invoiceitem,9,908.4,39.3,5.35,8141.65,988db03d-5bee-44c6-b214-ac62316fc3f2,3a65655a-b2d0-4f38-a10a-d4c8d76692a1,paypal,2023-02-17 10:55:47,,,,,,7a68e4ae-8ddf-43b5-982e-7e3bf62e8964,basic,Michael Barnett,Dunder Mifflin Paper Company,sean04@example.com,Sheaville,Romania,2.76
37b2e273-addb-451f-897a-29025969140d,9ff78127-cf3a-4ff7-b601-4177cd1bae94,18,header,2022-10-12 21:00:49,EUR,cancelled,28,chair,furniture,sale,recurring,4,350.15,24.9,30.12,1405.82,,,,,,3de84ecf-6a21-4560-8e70-47f5085f763e,2022-05-11 00:42:16,2023-02-08 19:14:30,active,badfb2c5-9195-4455-ad1d-35dc41eed9ab,enterprise,Andrew Brown,Dunder Mifflin Paper Company,richard65@example.net,Mooreburgh,Norfolk Island,13.42
37b2e273-addb-451f-897a-29025969140d,e65417a2-4a31-4694-814e-a7508045e9ff,1,line_item,2022-06-18 13:05:37,USD,completed,67,copier,office equipment,sale,subscription,8,980.17,23.36,4.17,7822.17,e3d9cce5-ba08-408f-bafa-9ea8f999d987,ef9e74e2-2335-40a7-ae47-99b9d323fb4e,bank_transfer,2024-03-19 16:38:57,,7bc3d5ff-d1e3-4b1c-a846-00ebc0aa2a5f,2022-04-11 23:18:10,2022-10-10 07:56:50,active,35fa8115-8f95-4137-82a1-75b82fc0ae1a,premium,Lauren Moreno,Dunder Mifflin Paper Company,thomasperez@example.net,East Kristen,Burkina Faso,6.48
37b2e273-addb-451f-897a-29025969140d,e9e3f5c4-84c9-4f51-af94-73712ecea218,2,line_item,2023-03-30 12:02:17,EUR,completed,70,paper,office supplies,refund,recurring,6,979.03,42.65,30.83,5862.36,76ca1a14-e7a9-4b62-bcf4-ecd9aa28c1d5,a0302533-03b1-45f1-aa6d-78f619ebb5ee,credit_card,2024-04-26 01:06:58,388.91,2687d08b-a316-43f1-bdbc-38a75838539c,2023-02-27 06:21:04,2024-01-23 20:20:15,inactive,a8ae48a7-b90c-4407-bdbd-7b07e1b1e7cf,basic,Randall Vance,Dunder Mifflin Paper Company,kristinaallen@example.org,East Jasonport,Honduras,16.77
37b2e273-addb-451f-897a-29025969140d,7fbca449-d151-4838-af87-a4bc107d2636,3,line_item,2023-10-27 13:51:27,GBP,pending,78,desk,furniture,refund,one-time,8,209.35,58.98,44.19,1660.01,,,,,1039.57,,,,,2a305026-1515-49e8-b870-a6dae7b87b66,enterprise,Sandra Smith,Dunder Mifflin Paper Company,ofuller@example.com,South Blake,Mayotte,5.31
37b2e273-addb-451f-897a-29025969140d,c72a94a2-6278-49b6-a84a-dfa9c1c9d376,4,line_item,2023-03-28 19:34:40,EUR,completed,14,stationery,office supplies,sale,subscription,6,53.29,20.74,33.3,332.3,02ead462-0ee9-4486-a7a9-d38255e49c71,cec2fadd-ef71-44f6-b7a4-0b99461eb690,paypal,2023-09-25 17:53:17,,ac325024-3431-4a97-bcf9-22622a3ba89c,2022-07-15 15:23:58,2023-06-25 03:44:56,inactive,d960346d-a1c2-4533-9b52-54ce67753e3a,premium,Christopher Garcia,Dunder Mifflin Paper Company,lewisnatasha@example.net,Port Patricia,Georgia,18.67
37b2e273-addb-451f-897a-29025969140d,828d2b76-d628-4185-94c8-5b50d0fa96a5,5,line_item,2022-12-04 01:20:27,USD,cancelled,40,chair,furniture,sale,one-time,6,224.86,32.07,32.6,1349.69,,,,,,,,,,3f9aad9a-c33d-4471-bf45-394c511c609d,premium,Mary Fletcher,Dunder Mifflin Paper Company,shieldscarrie@example.com,West Chad,Zambia,5.67
